id,country,year,project,treatment,site,elevation,latitude,longitude,gradient,plot_id,taxon,genus,species,date,individual_nr,plant_height_cm,wet_mass_total_g,leaf_thickness_ave_mm,leaf_area_total_cm2,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,bulk,nr_leaves,number_leaves_scan,area_flag,dry_flag,wet_flag,comment,dry_mass_total_g,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc
DHM1668,PE,2018,TRUE,C,PIL,3671.2,-13.151791,-71.639945,1,2,Rhynchospora sp,Rhynchospora,sp,2018-03-14T00:00:00Z,4,47,0.29,0.259666667,12.042,0.261,0.259,0.259,NA,1,2,NA,NA,NA,NA,0.153,0.29,0.153,12.042,78.70588235,0.527586207
DHN0610,PE,2018,TRUE,B,PIL,3687.4,-13.151576,-71.640552,1,4,Luzula spnarrow,Luzula,spnarrow,NA,2,15,0.017,0.201,1.024,0.192,0.204,0.207,NA,1,1,NA,NA,NA,"differs from original """"narrow""""",0.011,0.017,0.011,1.024,93.09090909,0.647058824
DHO9690,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Luzula racemosa,Luzula,racemosa,NA,3,29,0.035,0.252333333,1.962,0.223,0.261,0.273,NA,1,2,NA,NA,NA,NA,0.013,0.035,0.013,1.962,150.9230769,0.371428571
DHQ0857,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Bromus lanatus,Bromus,lanatus,NA,5,19,0.28,0.290333333,14.112,0.306,0.289,0.276,NA,1,2,NA,NA,NA,NA,0.107,0.28,0.107,14.112,131.8878505,0.382142857
DHR4064,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-14T00:00:00Z,5,41,0.105,0.428333333,2.197,0.422,0.423,0.44,NA,1,2,NA,NA,NA,FOUND 3/16 ON GROUND A.S.,0.047,0.105,0.047,2.197,46.74468085,0.447619048
DHS1233,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Luzula racemosa,Luzula,racemosa,NA,1,NA,0.083,0.186666667,5.267,0.19,0.176,0.194,NA,1,2,NA,NA,NA,NA,0.038,0.083,0.038,5.267,138.6052632,0.457831325
DHT0946,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Bromus lanatus,Bromus,lanatus,NA,3,26,0.316,0.31,16.065,0.308,0.296,0.326,NA,1,2,NA,NA,NA,"""""hairy"""" on tag",0.119,0.316,0.119,16.065,135,0.376582278
DHU1522,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Luzula racemosa,Luzula,racemosa,NA,2,12,0.019,0.206666667,1.389,0.203,0.185,0.232,NA,1,3,NA,NA,NA,NA,0.013,0.019,0.013,1.389,106.8461538,0.684210526
DHV2613,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Bromus lanatus,Bromus,lanatus,NA,4,29,0.326,0.317333333,15.257,0.319,0.311,0.322,NA,1,2,NA,NA,NA,"""""hairy"""" written on tag",0.121,0.326,0.121,15.257,126.0909091,0.371165644
DHX2100,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Hieracium sp,Hieracium,sp,NA,4,13,0.084,0.186,3.581,0.18,0.197,0.181,NA,1,1,NA,NA,NA,NA,0.017,0.084,0.017,3.581,210.6470588,0.202380952
DHY4921,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Hieracium sp,Hieracium,sp,2018-03-15T00:00:00Z,3,12,0.09,0.219,3.512,0.248,0.202,0.207,NA,1,2,NA,NA,NA,NA,0.01,0.09,0.01,3.512,351.2,0.111111111
DHZ0120,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-14T00:00:00Z,2,62,0.186,0.621333333,3.479,0.633,0.606,0.625,NA,1,5,NA,NA,NA,NA,0.097,0.186,0.097,3.479,35.86597938,0.521505376
DIA7030,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-14T00:00:00Z,3,51,0.136,0.355333333,2.39,0.338,0.341,0.387,NA,1,3,NA,NA,NA,NA,0.061,0.136,0.061,2.39,39.18032787,0.448529412
DIB3402,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Agrostis sp2,Agrostis,sp2,2018-03-14T00:00:00Z,4,20,0.021,0.109,0.907,0.109,0.112,0.106,bulk,2,3,NA,NA,NA,NA,0.005,0.0105,0.0025,0.4535,181.4,0.238095238
DIC0763,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Calamagrostis sp2,Calamagrostis,sp2,NA,4,63,0.158,0.416,3.286,0.428,0.5,0.32,NA,1,1,NA,NA,NA,NA,0.031,0.158,0.031,3.286,106,0.196202532
DIE7061,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Agrostis sp2,Agrostis,sp2,2018-03-14T00:00:00Z,1,11,0.007,0.139666667,0.639,0.142,0.138,0.139,bulk,3,3,NA,NA,NA,NA,0.004,0.002333333,0.001333333,0.213,159.75,0.571428571
DIF0686,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Carex sp2,Carex,sp2,2018-03-14T00:00:00Z,4,39,0.032,0.150333333,2.497,0.146,0.149,0.156,NA,1,1,NA,NA,NA,NA,0.02,0.032,0.02,2.497,124.85,0.625
DIG5061,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Agrostis sp2,Agrostis,sp2,2018-03-14T00:00:00Z,2,23,0.055,0.200666667,1.948,0.212,0.2,0.19,bulk,3,3,NA,NA,NA,NA,0.022,0.018333333,0.007333333,0.649333333,88.54545455,0.4
DIH5374,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Carex sp2,Carex,sp2,2018-03-14T00:00:00Z,5,15,0.033,0.165666667,1.209,0.163,0.167,0.167,NA,1,1,NA,NA,NA,NA,0.012,0.033,0.012,1.209,100.75,0.363636364
DII7449,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Agrostis sp2,Agrostis,sp2,NA,3,21,0.015,0.154666667,1.657,0.161,0.152,0.151,bulk,3,3,NA,NA,NA,NA,0.008,0.005,0.002666667,0.552333333,207.125,0.533333333
DIJ3210,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Calamagrostis sp2,Calamagrostis,sp2,NA,1,65,0.203,0.41633333300000003,3.752,0.501,0.403,0.345,NA,1,4,NA,NA,NA,NA,0.096,0.203,0.096,3.752,39.08333333,0.472906404
DIL4597,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,1,70,0.126,0.305666667,2.794,0.305,0.315,0.297,NA,1,2,NA,NA,NA,NA,0.066,0.126,NA,2.794,NA,NA
DIM3696,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,3,61,0.218,0.495,2.993,0.509,0.469,0.507,NA,1,2,NA,NA,NA,NA,0.102,0.218,NA,2.993,NA,NA
DIN1690,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Calamagrostis sp2,Calamagrostis,sp2,NA,2,57,0.125,0.388333333,3.334,0.391,0.386,0.388,NA,1,2,NA,NA,NA,NA,0.058,0.125,0.058,3.334,57.48275862,0.464
DIO1595,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,5,53,0.181,0.347333333,3.571,0.347,0.344,0.351,NA,1,2,NA,NA,NA,NA,0.092,0.181,NA,3.571,NA,NA
DIP1627,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,3,63,0.212,0.555333333,3.649,0.569,0.536,0.561,NA,1,2,NA,NA,NA,NA,0.109,0.212,NA,3.649,NA,NA
DIQ6356,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,4,77,0.209,0.468333333,3.229,0.46,0.477,0.468,NA,1,2,NA,NA,NA,NA,0.102,0.209,NA,3.229,NA,NA
DIS0103,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,4,65,0.167,0.442666667,3.603,0.431,0.424,0.473,NA,1,2,NA,NA,NA,NA,0.071,0.167,NA,3.603,NA,NA
DIU7397,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Calamagrostis sp2,Calamagrostis,sp2,2018-03-15T00:00:00Z,5,56,0.093,0.445333333,2.601,0.431,0.448,0.457,NA,1,2,NA,NA,NA,NA,0.05,0.093,NA,2.601,NA,NA
DIV3378,PE,2018,TRUE,B,ACJ,3446.3,-13.169447,-71.634022,1,3,Carex pichinchensis,Carex,pichinchensis,2018-03-15T00:00:00Z,3,36,0.302,0.225666667,17.173,0.226,0.227,0.224,NA,1,3,NA,NA,NA,NA,0.137,0.302,NA,17.173,NA,NA
DIW4720,PE,2018,TRUE,B,ACJ,3446.3,-13.169447,-71.634022,1,3,Carex pichinchensis,Carex,pichinchensis,2018-03-15T00:00:00Z,1,27,0.322,0.296,14.218,0.274,0.329,0.285,NA,1,6,NA,NA,NA,NA,0.164,0.322,NA,14.218,86.69512195,0.50931677
DIX3922,PE,2018,TRUE,B,ACJ,3446.3,-13.169447,-71.634022,1,3,Carex pichinchensis,Carex,pichinchensis,NA,2,30,0.168,0.318,9.117,0.271,0.347,0.336,NA,1,1,NA,NA,NA,NA,0.083,0.168,0.083,9.117,109.8433735,0.494047619
DIZ7534,PE,2018,TRUE,B,ACJ,3446.3,-13.169447,-71.634022,1,3,Carex pichinchensis,Carex,pichinchensis,NA,5,44,0.314,0.233666667,18.113,0.203,0.244,0.254,NA,1,3,NA,NA,NA,NA,0.13,0.314,0.13,18.113,139.3307692,0.414012739
DJA2574,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,NA,3,35,0.412,0.289333333,12.58,0.294,0.279,0.295,NA,1,4,NA,NA,NA,NA,0.18,0.412,NA,12.58,NA,NA
DJB2893,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,NA,1,37,0.396,0.296,13.824,0.305,0.31,0.273,NA,1,3,NA,NA,NA,NA,0.185,0.396,NA,13.824,NA,NA
DJC2934,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Calamagrostis sp2,Calamagrostis,sp2,NA,1,47,0.058,0.419,1.549,0.4,0.43,0.427,NA,1,2,NA,NA,NA,NA,0.026,0.058,0.026,1.549,59.57692308,0.448275862
DJD7709,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,NA,2,31,0.238,0.278666667,11.787,0.281,0.291,0.264,NA,1,2,NA,NA,NA,NA,0.135,0.238,NA,11.787,NA,NA
DJE1242,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,NA,4,31,0.3,0.199,13.376,0.176,0.217,0.204,NA,1,2,NA,NA,NA,NA,0.136,0.3,NA,13.376,NA,NA
DJG8747,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Carex pichinchensis,Carex,pichinchensis,NA,1,51,0.358,0.281,NA,0.277,0.268,0.298,NA,1,NA,NA,NA,NA,NA,0.091,NA,NA,NA,NA,NA
DJI6690,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Carex pichinchensis,Carex,pichinchensis,NA,2,72,0.647,0.302,29.562,0.379,0.262,0.265,NA,1,4,NA,NA,NA,NA,0.267,0.647,0.267,29.562,110.7191011,0.412673879
DJJ0804,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Carex pichinchensis,Carex,pichinchensis,NA,3,39,0.341,0.246333333,17.468,0.256,0.229,0.254,NA,1,2,NA,NA,NA,NA,0.136,0.341,NA,17.468,NA,NA
DJK1766,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Carex pichinchensis,Carex,pichinchensis,NA,4,50,0.56,0.344666667,25.663,0.365,0.379,0.29,NA,1,3,NA,NA,NA,NA,0.208,0.56,NA,25.663,NA,NA
DJL2464,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Carex pichinchensis,Carex,pichinchensis,NA,5,63,0.749,0.249333333,34.482,0.278,0.233,0.237,NA,1,3,NA,NA,NA,NA,0.271,0.749,0.271,34.482,127.2398524,0.361815754
DJN5127,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Cortaderia bifida,Cortaderia,bifida,NA,1,50,0.707,0.34,27.84,0.345,0.337,0.338,NA,1,3,NA,NA,NA,NA,0.356,0.707,NA,27.84,NA,NA
DJO3986,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Cortaderia bifida,Cortaderia,bifida,NA,2,56,0.679,0.318666667,24.964,0.277,0.342,0.337,NA,1,3,NA,NA,NA,NA,0.348,0.679,0.348,24.964,71.73563218,0.512518409
DJP8187,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Cortaderia bifida,Cortaderia,bifida,2018-03-15T00:00:00Z,4,49,0.63,0.247666667,28.03,0.199,0.331,0.213,NA,1,2,NA,NA,NA,NA,0.304,0.63,0.304,28.03,92.20394737,0.482539683
DJQ3777,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Cortaderia bifida,Cortaderia,bifida,2018-03-15T00:00:00Z,3,53,0.833,0.251333333,32.588,0.253,0.273,0.228,NA,1,7,NA,NA,NA,NA,0.416,0.833,0.416,32.588,78.33653846,0.49939976
DJR4110,PE,2018,TRUE,C,PIL,3671.2,-13.151791,-71.639945,1,2,New grass sp,New grass,sp,2018-03-14T00:00:00Z,2,41,0.053,0.126,5.039,0.123,0.128,0.127,NA,1,2,NA,NA,NA,NA,0.03,0.053,0.03,5.039,167.9666667,0.566037736
DJS1526,PE,2018,TRUE,C,PIL,3671.2,-13.151791,-71.639945,1,2,New grass sp,New grass,sp,NA,3,33,0.048,0.146666667,4.58,0.147,0.147,0.146,NA,1,1,NA,NA,NA,NA,0.024,0.048,0.024,4.58,190.8333333,0.5
DJU9965,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-14T00:00:00Z,4,51,0.176,0.593333333,3.016,0.575,0.583,0.622,NA,1,2,NA,NA,NA,NA,0.096,0.176,0.096,3.016,31.41666667,0.545454545
DJV0318,PE,2018,TRUE,C,PIL,3671.2,-13.151791,-71.639945,1,2,New grass sp,New grass,sp,2018-03-14T00:00:00Z,1,43,0.075,0.138333333,4.26,0.164,0.143,0.108,NA,1,3,NA,NA,NA,Note: new grass is probably the huge ligule nice node grass. -JH,0.033,0.075,0.033,4.26,129.0909091,0.44
DJW1467,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Gaultheria glomerata,Gaultheria,glomerata,NA,2,26,0.164,0.383,10.584,0.371,0.391,0.387,NA,1,4,NA,NA,NA,NA,0.072,0.164,0.072,10.584,147,0.43902439
DJX6560,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Gaultheria glomerata,Gaultheria,glomerata,2018-03-15T00:00:00Z,1,5,0.348,0.496333333,17.632,0.525,0.487,0.477,NA,1,2,NA,NA,NA,NA,0.156,0.348,0.156,17.632,113.025641,0.448275862
DJY3581,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Gaultheria glomerata,Gaultheria,glomerata,NA,5,19,0.166,0.413333333,9.066,0.413,0.416,0.411,NA,1,2,NA,NA,NA,NA,0.082,0.166,0.082,9.066,110.5609756,0.493975904
DJZ6976,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Gaultheria glomerata,Gaultheria,glomerata,NA,3,9,0.226,0.464666667,11.296,0.443,0.482,0.469,NA,1,2,NA,NA,NA,NA,0.115,0.226,0.115,11.296,98.22608696,0.508849558
DKB3074,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,NA,1,20,0.77,0.466666667,14.867,0.442,0.501,0.457,NA,1,1,NA,NA,NA,NA,0.319,0.77,NA,14.867,NA,NA
DKC4780,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Baccharis genistelloides,Baccharis,genistelloides,NA,1,32,0.466,0.211,22.566,0.204,0.208,0.221,NA,1,14,NA,NA,NA,NA,0.226,NA,NA,NA,NA,NA
DKD8098,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Baccharis genistelloides,Baccharis,genistelloides,NA,5,39,0.288,0.217666667,7.502,0.227,0.223,0.203,NA,1,5,NA,NA,NA,NA,0.126,NA,NA,NA,NA,NA
DKE2797,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Baccharis genistelloides,Baccharis,genistelloides,NA,2,40,0.517,0.251333333,11.588,0.244,0.251,0.259,bulk,1,5,NA,NA,NA,NA,0.253,NA,NA,NA,NA,NA
DKF7115,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Baccharis genistelloides,Baccharis,genistelloides,2018-03-15T00:00:00Z,4,41,0.252,0.218666667,15.302,0.219,0.223,0.214,NA,1,6,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA
DKG5320,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Baccharis genistelloides,Baccharis,genistelloides,NA,3,20,0.758,0.313333333,14.09,0.323,0.311,0.306,NA,1,3,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA
DKI2105,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,NA,3,17,0.51,0.513,12.171,0.501,0.56,0.478,NA,1,1,NA,NA,NA,NA,0.174,0.51,NA,12.171,NA,NA
DKJ5913,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,NA,2,15,0.64,0.644666667,10.932,0.586,0.685,0.663,NA,1,1,NA,NA,NA,NA,0.245,0.64,NA,10.932,NA,NA
DKK4374,PE,2018,TRUE,B,ACJ,3444.1,-13.169344,-71.634001,1,1,Miconia rotundifolia,Miconia,rotundifolia,NA,3,3,0.044,0.336666667,1.347,0.332,0.383,0.295,NA,1,1,NA,NA,NA,NA,0.012,0.044,0.012,1.347,112.25,0.272727273
DKL4263,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,NA,4,13,0.42,0.529333333,9.253,0.61,0.506,0.472,NA,1,1,NA,NA,NA,NA,0.157,0.42,NA,9.253,NA,NA
DKM0466,PE,2018,TRUE,C,PIL,3685.5,-13.15161,-71.640462,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-14T00:00:00Z,3,53,0.147,0.553333333,2.896,0.563,0.548,0.549,NA,1,2,NA,NA,NA,NA,0.071,0.147,0.071,2.896,40.78873239,0.482993197
DKN2969,PE,2018,TRUE,C,ACJ,3489,-13.176134,-71.628834,1,3,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-15T00:00:00Z,5,20,0.609,0.594,11.83,0.56,0.653,0.569,NA,1,1,NA,NA,NA,NA,0.245,0.609,NA,11.83,NA,NA
DKP9654,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-15T00:00:00Z,4,9,0.2069,0.543333333,8.14,0.577,0.503,0.55,NA,1,2,NA,NA,NA,NA,0.087,0.2069,NA,8.14,NA,NA
DKQ1911,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Agrostis sp2,Agrostis,sp2,2018-03-14T00:00:00Z,4,12,NA,0.044666667,0.462,0.042,0.031,0.061,NA,1,3,NA,NA,NA,WET MASS:TOO LIGHT,0.003,NA,0.003,0.462,154,NA
DKR5917,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Agrostis sp2,Agrostis,sp2,2018-03-14T00:00:00Z,2,22,0.029,0.096666667,3.16,0.112,0.106,0.072,bulk,1,4,NA,NA,NA,NA,0.012,0.029,0.012,3.16,263.3333333,0.413793103
DKS1882,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Agrostis sp2,Agrostis,sp2,NA,5,15,0.014,0.141,0.704,0.147,0.14,0.136,bulk,2,1,NA,NA,NA,NA,0.008,0.007,0.004,0.352,88,0.571428571
DKT3642,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Agrostis sp2,Agrostis,sp2,2018-03-14T00:00:00Z,3,16,0.048,0.069333333,5.528,0.058,0.074,0.076,bulk,7,26,NA,NA,NA,MISSING HEIGTH,0.02,0.006857143,0.002857143,0.789714286,276.4,0.416666667
DKU6199,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex sp2,Carex,sp2,NA,1,15,0.04,0.163,1.807,0.156,0.171,0.162,NA,1,2,NA,NA,NA,NA,0.013,0.04,0.013,1.807,139,0.325
DKW1692,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex sp2,Carex,sp2,2018-03-14T00:00:00Z,2,10,NA,0.175666667,1.56,0.218,0.163,0.146,NA,1,4,NA,NA,NA,MISSING WET MASS,0.009,NA,0.009,1.56,173.3333333,NA
DKX5165,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex sp2,Carex,sp2,NA,3,9,0.005,0.199333333,0.354,0.167,0.211,0.22,NA,1,1,NA,Dry_larger_Wet _,NA,NA,0.008,0.005,0.008,0.354,44.25,1.6
DKY8342,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex pichinchensis,Carex,pichinchensis,2018-03-14T00:00:00Z,1,21,0.129,0.349666667,4.595,0.314,0.336,0.399,NA,1,1,NA,NA,NA,NA,0.067,0.129,0.067,4.595,68.58208955,0.519379845
DKZ4765,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Miconia rotundifolia,Miconia,rotundifolia,NA,1,3,0.17,0.304,4.173,0.284,0.298,0.33,NA,1,1,NA,NA,NA,NA,0.047,0.17,0.047,4.173,88.78723404,0.276470588
DLA6827,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex pichinchensis,Carex,pichinchensis,2018-03-14T00:00:00Z,2,20,0.105,0.215333333,7.206,0.203,0.224,0.219,NA,1,1,NA,NA,NA,NA,0.048,0.105,0.048,7.206,150.125,0.457142857
DLB6170,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex pichinchensis,Carex,pichinchensis,2018-03-14T00:00:00Z,4,6,0.036,0.184333333,2.286,0.176,0.186,0.191,NA,1,1,NA,NA,NA,NA,0.017,0.036,0.017,2.286,134.4705882,0.472222222
DLD6702,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Miconia rotundifolia,Miconia,rotundifolia,NA,4,3,0.85,0.400333333,4.014,0.391,0.437,0.373,NA,1,2,NA,NA,NA,NA,0.026,0.85,0.026,4.014,154.3846154,0.030588235
DLE4072,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-15T00:00:00Z,2,13,0.368,0.818666667,4.711,0.829,0.75,0.877,NA,1,1,NA,NA,NA,NA,0.107,0.368,NA,4.711,NA,NA
DLF9946,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Miconia rotundifolia,Miconia,rotundifolia,2018-03-15T00:00:00Z,3,5,0.18,0.439666667,4.048,0.418,0.489,0.412,NA,1,1,NA,NA,NA,NA,0.043,0.18,0.043,4.048,94.13953488,0.238888889
DLG3647,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-15T00:00:00Z,1,12,0.403,0.491,8.044,0.556,0.462,0.455,NA,1,2,NA,NA,NA,NA,0.167,0.403,NA,8.044,NA,NA
DLH2408,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Miconia rotundifolia,Miconia,rotundifolia,2018-03-15T00:00:00Z,2,3,0.089,0.378,2.038,0.396,0.394,0.344,NA,1,1,NA,NA,NA,NA,0.028,0.089,0.028,2.038,72.78571429,0.314606742
DLI6015,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Miconia rotundifolia,Miconia,rotundifolia,2018-03-15T00:00:00Z,5,4,0.185,0.387,4.498,0.405,0.38,0.376,NA,1,1,NA,NA,NA,NA,0.037,0.185,NA,4.498,NA,NA
DLK8265,PE,2018,TRUE,C,PIL,3673.3,-13.15178,-71.640027,1,3,Carex sp2,Carex,sp2,2018-03-14T00:00:00Z,4,10,0.019,0.141,1.615,0.143,0.147,0.133,NA,1,1,NA,NA,NA,NA,0.013,0.019,0.013,1.615,124.2307692,0.684210526
DLL0710,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Carex sp2,Carex,sp2,NA,4,23,0.021,0.161,1.594,0.158,0.168,0.157,NA,1,2,NA,NA,NA,NA,0.011,0.021,0.011,1.594,144.9090909,0.523809524
DLM6495,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,2018-03-15T00:00:00Z,1,12,0.779,0.644,11.774,0.644,0.628,0.66,NA,1,1,NA,NA,NA,NA,0.183,0.779,NA,11.774,NA,NA
DLN9770,PE,2018,TRUE,B,PIL,3687.4,-13.151576,-71.640552,1,4,Carex tristicha,Carex,tristicha,2018-03-14T00:00:00Z,1,5,0.019,0.143333333,1.627,0.152,0.151,0.127,bulk,2,2,NA,NA,NA,NA,0.008,0.0095,0.004,0.8135,203.375,0.421052632
DLO0011,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,NA,2,9,0.815,0.683,11.398,0.673,0.741,0.635,NA,1,1,NA,NA,NA,NA,0.329,0.815,NA,11.398,NA,NA
DLP3210,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,NA,5,22,1.127,0.673,15.739,0.644,0.664,0.711,NA,1,1,NA,NA,NA,NA,0.309,1.127,NA,15.739,NA,NA
DLR1460,PE,2018,TRUE,B,ACJ,3444.1,-13.169344,-71.634001,1,1,Halenia umbellata,Halenia,umbellata,2018-03-15T00:00:00Z,3,12,0.042,0.185666667,1.811,0.177,0.179,0.201,NA,1,1,NA,NA,NA,NA,0.011,0.042,NA,1.811,NA,NA
